Period;Product Category;Measures;value
juil-19;Street;Statistical Base Forecast;0
juil-19;Street;Sales Adjustment;0
juil-19;Street;Product Management Adjustment;0
juil-19;Street;Achievement%_Actual;0
juil-19;Street;Achievement%_Forecast;0
juil-19;Street;Production;0
juil-19;Street;Marginal Profits.;0
juil-19;Street;Max Trust 95%;0
juil-19;Street;Min Trust 95%;0
juil-19;Street;Ecart type WML;0
juil-19;Cruiser;store_sales;0
juil-19;Cruiser;store_command;0
juil-19;Cruiser;store_stocks;0
juil-19;Cruiser;Labor Costs;0
juil-19;Cruiser;Actuals;0
juil-19;Cruiser;Sellers_Forecast;0
juil-19;Cruiser;Sales Forecast;0
juil-19;Cruiser;Forecast Arma;0
juil-19;Cruiser;Demand Forecast.;0
juil-19;Cruiser;Target;0
juil-19;Cruiser;Last Years Actuals;0
juil-19;Cruiser;Unit Price;0
juil-19;Cruiser;Unit Cost;0
juil-19;Cruiser;Revenue;0
juil-19;Cruiser;Cost of Sales;0
juil-19;Cruiser;Gross Margin;0
juil-19;Cruiser;Production Cost Mult;0
juil-19;Cruiser;Deviation;0
juil-19;Cruiser;Marginal Profit Mult Executed Sales;0
juil-19;Cruiser;Marginal Profits;0
juil-19;Cruiser;Sales;0
juil-19;Cruiser;Executed Sales;0
juil-19;Cruiser;Inventories;0
juil-19;Cruiser;Allocations;0
juil-19;Cruiser;Statistical Base Forecast;0
juil-19;Cruiser;Sales Adjustment;0
juil-19;Cruiser;Product Management Adjustment;0
juil-19;Cruiser;Achievement%_Actual;0
juil-19;Cruiser;Achievement%_Forecast;0
juil-19;Cruiser;Production;0
juil-19;Cruiser;Marginal Profits.;0
juil-19;Cruiser;Max Trust 95%;0
juil-19;Cruiser;Min Trust 95%;0
juil-19;Cruiser;Ecart type WML;0
juil-19;Touring;store_sales;0
juil-19;Touring;store_command;0
juil-19;Touring;store_stocks;0
juil-19;Touring;Labor Costs;0
juil-19;Touring;Actuals;0
juil-19;Touring;Sellers_Forecast;0
juil-19;Touring;Sales Forecast;0
juil-19;Touring;Forecast Arma;0
juil-19;Touring;Demand Forecast.;0
juil-19;Touring;Target;0
juil-19;Touring;Last Years Actuals;0
juil-19;Touring;Unit Price;0
juil-19;Touring;Unit Cost;0
juil-19;Touring;Revenue;0
juil-19;Touring;Cost of Sales;0
juil-19;Touring;Gross Margin;0
juil-19;Touring;Production Cost Mult;0
juil-19;Touring;Deviation;0
juil-19;Touring;Marginal Profit Mult Executed Sales;0
juil-19;Touring;Marginal Profits;0
juil-19;Touring;Sales;0
juil-19;Touring;Executed Sales;0
juil-19;Touring;Inventories;0
juil-19;Touring;Allocations;0
juil-19;Touring;Statistical Base Forecast;0
juil-19;Touring;Sales Adjustment;0
juil-19;Touring;Product Management Adjustment;0
juil-19;Touring;Achievement%_Actual;0
juil-19;Touring;Achievement%_Forecast;0
juil-19;Touring;Production;0
juil-19;Touring;Marginal Profits.;0
juil-19;Touring;Max Trust 95%;0
juil-19;Touring;Min Trust 95%;0
juil-19;Touring;Ecart type WML;0
juil-19;Off-Road;store_sales;0
juil-19;Off-Road;store_command;0
juil-19;Off-Road;store_stocks;0
juil-19;Off-Road;Labor Costs;0
juil-19;Off-Road;Actuals;0
juil-19;Off-Road;Sellers_Forecast;0
juil-19;Off-Road;Sales Forecast;0
juil-19;Off-Road;Forecast Arma;0
juil-19;Off-Road;Demand Forecast.;0
juil-19;Off-Road;Target;0
juil-19;Off-Road;Last Years Actuals;0
juil-19;Off-Road;Unit Price;0
juil-19;Off-Road;Unit Cost;0
juil-19;Off-Road;Revenue;0
juil-19;Off-Road;Cost of Sales;0
juil-19;Off-Road;Gross Margin;0
juil-19;Off-Road;Production Cost Mult;0
juil-19;Off-Road;Deviation;0
juil-19;Off-Road;Marginal Profit Mult Executed Sales;0
juil-19;Off-Road;Marginal Profits;0
juil-19;Off-Road;Sales;0
juil-19;Off-Road;Executed Sales;12433
juil-19;Off-Road;Inventories;0
juil-19;Off-Road;Allocations;0
juil-19;Off-Road;Statistical Base Forecast;0
juil-19;Off-Road;Sales Adjustment;0
juil-19;Off-Road;Product Management Adjustment;0
juil-19;Off-Road;Achievement%_Actual;0
juil-19;Off-Road;Achievement%_Forecast;0
juil-19;Off-Road;Production;0
juil-19;Off-Road;Marginal Profits.;0
juil-19;Off-Road;Max Trust 95%;0
juil-19;Off-Road;Min Trust 95%;0
juil-19;Off-Road;Ecart type WML;0
Aug 2019;Street;store_sales;0
Aug 2019;Street;store_command;0
Aug 2019;Street;store_stocks;0
Aug 2019;Street;Labor Costs;0
Aug 2019;Street;Actuals;0
Aug 2019;Street;Sellers_Forecast;0
Aug 2019;Street;Sales Forecast;0
Aug 2019;Street;Forecast Arma;0
Aug 2019;Street;Demand Forecast.;0
Aug 2019;Street;Target;0
Aug 2019;Street;Last Years Actuals;0
Aug 2019;Street;Unit Price;0
Aug 2019;Street;Unit Cost;0
Aug 2019;Street;Revenue;0
Aug 2019;Street;Cost of Sales;0
Aug 2019;Street;Gross Margin;0
Aug 2019;Street;Production Cost Mult;0
Aug 2019;Street;Deviation;0
Aug 2019;Street;Marginal Profit Mult Executed Sales;0
Aug 2019;Street;Marginal Profits;0
Aug 2019;Street;Sales;0
Aug 2019;Street;Executed Sales;0
Aug 2019;Street;Inventories;0
Aug 2019;Street;Allocations;0
Aug 2019;Street;Statistical Base Forecast;0
Aug 2019;Street;Sales Adjustment;0
Aug 2019;Street;Product Management Adjustment;0
Aug 2019;Street;Achievement%_Actual;0
Aug 2019;Street;Achievement%_Forecast;0
Aug 2019;Street;Production;0
Aug 2019;Street;Marginal Profits.;0
Aug 2019;Street;Max Trust 95%;0
Aug 2019;Street;Min Trust 95%;0
Aug 2019;Street;Ecart type WML;0
Aug 2019;Cruiser;store_sales;0
Aug 2019;Cruiser;store_command;0
Aug 2019;Cruiser;store_stocks;0
Aug 2019;Cruiser;Labor Costs;0
Aug 2019;Cruiser;Actuals;0
Aug 2019;Cruiser;Sellers_Forecast;0
Aug 2019;Cruiser;Sales Forecast;0
Aug 2019;Cruiser;Forecast Arma;0
Aug 2019;Cruiser;Demand Forecast.;0
Aug 2019;Cruiser;Target;0
Aug 2019;Cruiser;Last Years Actuals;0
Aug 2019;Cruiser;Unit Price;0
Aug 2019;Cruiser;Unit Cost;0
Aug 2019;Cruiser;Revenue;0
Aug 2019;Cruiser;Cost of Sales;0
Aug 2019;Cruiser;Gross Margin;0
Aug 2019;Cruiser;Production Cost Mult;0
Aug 2019;Cruiser;Deviation;0
Aug 2019;Cruiser;Marginal Profit Mult Executed Sales;0
Aug 2019;Cruiser;Marginal Profits;0
Aug 2019;Cruiser;Sales;0
Aug 2019;Cruiser;Executed Sales;0
Aug 2019;Cruiser;Inventories;0
Aug 2019;Cruiser;Allocations;0
Aug 2019;Cruiser;Statistical Base Forecast;0
Aug 2019;Cruiser;Sales Adjustment;0
Aug 2019;Cruiser;Product Management Adjustment;0
Aug 2019;Cruiser;Achievement%_Actual;0
Aug 2019;Cruiser;Achievement%_Forecast;0
Aug 2019;Cruiser;Production;0
Aug 2019;Cruiser;Marginal Profits.;0
Aug 2019;Cruiser;Max Trust 95%;0
Aug 2019;Cruiser;Min Trust 95%;0
Aug 2019;Cruiser;Ecart type WML;0
Aug 2019;Touring;store_sales;0
Aug 2019;Touring;store_command;0
Aug 2019;Touring;store_stocks;0
Aug 2019;Touring;Labor Costs;0
Aug 2019;Touring;Actuals;0
Aug 2019;Touring;Sellers_Forecast;0
Aug 2019;Touring;Sales Forecast;0
Aug 2019;Touring;Forecast Arma;0
Aug 2019;Touring;Demand Forecast.;0
Aug 2019;Touring;Target;0
Aug 2019;Touring;Last Years Actuals;0
Aug 2019;Touring;Unit Price;0
Aug 2019;Touring;Unit Cost;0
Aug 2019;Touring;Revenue;0
Aug 2019;Touring;Cost of Sales;0
Aug 2019;Touring;Gross Margin;0
Aug 2019;Touring;Production Cost Mult;0
Aug 2019;Touring;Deviation;0
Aug 2019;Touring;Marginal Profit Mult Executed Sales;0
Aug 2019;Touring;Marginal Profits;0
Aug 2019;Touring;Sales;0
Aug 2019;Touring;Executed Sales;0
Aug 2019;Touring;Inventories;0
Aug 2019;Touring;Allocations;0
Aug 2019;Touring;Statistical Base Forecast;0
Aug 2019;Touring;Sales Adjustment;0
Aug 2019;Touring;Product Management Adjustment;0
Aug 2019;Touring;Achievement%_Actual;0
Aug 2019;Touring;Achievement%_Forecast;0
Aug 2019;Touring;Production;0
Aug 2019;Touring;Marginal Profits.;0
Aug 2019;Touring;Max Trust 95%;0
Aug 2019;Touring;Min Trust 95%;0
Aug 2019;Touring;Ecart type WML;0
Aug 2019;Off-Road;store_sales;0
Aug 2019;Off-Road;store_command;0
Aug 2019;Off-Road;store_stocks;0
Aug 2019;Off-Road;Labor Costs;0
Aug 2019;Off-Road;Actuals;0
Aug 2019;Off-Road;Sellers_Forecast;0
Aug 2019;Off-Road;Sales Forecast;0
Aug 2019;Off-Road;Forecast Arma;0
Aug 2019;Off-Road;Demand Forecast.;0
Aug 2019;Off-Road;Target;0
Aug 2019;Off-Road;Last Years Actuals;0
Aug 2019;Off-Road;Unit Price;0
Aug 2019;Off-Road;Unit Cost;0
Aug 2019;Off-Road;Revenue;0
Aug 2019;Off-Road;Cost of Sales;0
Aug 2019;Off-Road;Gross Margin;0
Aug 2019;Off-Road;Production Cost Mult;0
Aug 2019;Off-Road;Deviation;0
Aug 2019;Off-Road;Marginal Profit Mult Executed Sales;0
Aug 2019;Off-Road;Marginal Profits;0
Aug 2019;Off-Road;Sales;0
Aug 2019;Off-Road;Executed Sales;12444
Aug 2019;Off-Road;Inventories;0
Aug 2019;Off-Road;Allocations;0
Aug 2019;Off-Road;Statistical Base Forecast;0
Aug 2019;Off-Road;Sales Adjustment;0
Aug 2019;Off-Road;Product Management Adjustment;0
Aug 2019;Off-Road;Achievement%_Actual;0
Aug 2019;Off-Road;Achievement%_Forecast;0
Aug 2019;Off-Road;Production;0
Aug 2019;Off-Road;Marginal Profits.;0
Aug 2019;Off-Road;Max Trust 95%;0
Aug 2019;Off-Road;Min Trust 95%;0
Aug 2019;Off-Road;Ecart type WML;0
sept-19;Street;store_sales;0
sept-19;Street;store_command;0
sept-19;Street;store_stocks;0
sept-19;Street;Labor Costs;0
sept-19;Street;Actuals;0
sept-19;Street;Sellers_Forecast;0
sept-19;Street;Sales Forecast;0
sept-19;Street;Forecast Arma;0
sept-19;Street;Demand Forecast.;0
sept-19;Street;Target;0
sept-19;Street;Last Years Actuals;0
sept-19;Street;Unit Price;0
sept-19;Street;Unit Cost;0
sept-19;Street;Revenue;0
sept-19;Street;Cost of Sales;0
sept-19;Street;Gross Margin;0
sept-19;Street;Production Cost Mult;0
sept-19;Street;Deviation;0
sept-19;Street;Marginal Profit Mult Executed Sales;0
sept-19;Street;Marginal Profits;0
sept-19;Street;Sales;0
sept-19;Street;Executed Sales;0
sept-19;Street;Inventories;0
sept-19;Street;Allocations;0
sept-19;Street;Statistical Base Forecast;0
sept-19;Street;Sales Adjustment;0
sept-19;Street;Product Management Adjustment;0
sept-19;Street;Achievement%_Actual;0
sept-19;Street;Achievement%_Forecast;0
sept-19;Street;Production;0
sept-19;Street;Marginal Profits.;0
sept-19;Street;Max Trust 95%;0
sept-19;Street;Min Trust 95%;0
sept-19;Street;Ecart type WML;0
sept-19;Cruiser;store_sales;0
sept-19;Cruiser;store_command;0
sept-19;Cruiser;store_stocks;0
sept-19;Cruiser;Labor Costs;0
sept-19;Cruiser;Actuals;0
sept-19;Cruiser;Sellers_Forecast;0
sept-19;Cruiser;Sales Forecast;0
sept-19;Cruiser;Forecast Arma;0
sept-19;Cruiser;Demand Forecast.;0
sept-19;Cruiser;Target;0
sept-19;Cruiser;Last Years Actuals;0
sept-19;Cruiser;Unit Price;0
sept-19;Cruiser;Unit Cost;0
sept-19;Cruiser;Revenue;0
sept-19;Cruiser;Cost of Sales;0
sept-19;Cruiser;Gross Margin;0
sept-19;Cruiser;Production Cost Mult;0
sept-19;Cruiser;Deviation;0
sept-19;Cruiser;Marginal Profit Mult Executed Sales;0
sept-19;Cruiser;Marginal Profits;0
sept-19;Cruiser;Sales;0
sept-19;Cruiser;Executed Sales;0
sept-19;Cruiser;Inventories;0
sept-19;Cruiser;Allocations;0
sept-19;Cruiser;Statistical Base Forecast;0
sept-19;Cruiser;Sales Adjustment;0
sept-19;Cruiser;Product Management Adjustment;0
sept-19;Cruiser;Achievement%_Actual;0
sept-19;Cruiser;Achievement%_Forecast;0
sept-19;Cruiser;Production;0
sept-19;Cruiser;Marginal Profits.;0
sept-19;Cruiser;Max Trust 95%;0
sept-19;Cruiser;Min Trust 95%;0
sept-19;Cruiser;Ecart type WML;0
sept-19;Touring;store_sales;0
sept-19;Touring;store_command;0
sept-19;Touring;store_stocks;0
sept-19;Touring;Labor Costs;0
sept-19;Touring;Actuals;0
sept-19;Touring;Sellers_Forecast;0
sept-19;Touring;Sales Forecast;0
sept-19;Touring;Forecast Arma;0
sept-19;Touring;Demand Forecast.;0
sept-19;Touring;Target;0
sept-19;Touring;Last Years Actuals;0
sept-19;Touring;Unit Price;0
sept-19;Touring;Unit Cost;0
sept-19;Touring;Revenue;0
sept-19;Touring;Cost of Sales;0
sept-19;Touring;Gross Margin;0
sept-19;Touring;Production Cost Mult;0
sept-19;Touring;Deviation;0
sept-19;Touring;Marginal Profit Mult Executed Sales;0
sept-19;Touring;Marginal Profits;0
sept-19;Touring;Sales;0
sept-19;Touring;Executed Sales;0
sept-19;Touring;Inventories;0
sept-19;Touring;Allocations;0
sept-19;Touring;Statistical Base Forecast;0
sept-19;Touring;Sales Adjustment;0
sept-19;Touring;Product Management Adjustment;0
sept-19;Touring;Achievement%_Actual;0
sept-19;Touring;Achievement%_Forecast;0
sept-19;Touring;Production;0
sept-19;Touring;Marginal Profits.;0
sept-19;Touring;Max Trust 95%;0
sept-19;Touring;Min Trust 95%;0
sept-19;Touring;Ecart type WML;0
sept-19;Off-Road;store_sales;0
sept-19;Off-Road;store_command;0
sept-19;Off-Road;store_stocks;0
sept-19;Off-Road;Labor Costs;0
sept-19;Off-Road;Actuals;0
sept-19;Off-Road;Sellers_Forecast;0
sept-19;Off-Road;Sales Forecast;0
sept-19;Off-Road;Forecast Arma;0
sept-19;Off-Road;Demand Forecast.;0
sept-19;Off-Road;Target;0
sept-19;Off-Road;Last Years Actuals;0
sept-19;Off-Road;Unit Price;0
sept-19;Off-Road;Unit Cost;0
sept-19;Off-Road;Revenue;0
sept-19;Off-Road;Cost of Sales;0
sept-19;Off-Road;Gross Margin;0
sept-19;Off-Road;Production Cost Mult;0
sept-19;Off-Road;Deviation;0
sept-19;Off-Road;Marginal Profit Mult Executed Sales;0
sept-19;Off-Road;Marginal Profits;0
sept-19;Off-Road;Sales;0
sept-19;Off-Road;Executed Sales;12378
sept-19;Off-Road;Inventories;0
sept-19;Off-Road;Allocations;0
sept-19;Off-Road;Statistical Base Forecast;0
sept-19;Off-Road;Sales Adjustment;0
sept-19;Off-Road;Product Management Adjustment;0
sept-19;Off-Road;Achievement%_Actual;0
sept-19;Off-Road;Achievement%_Forecast;0
sept-19;Off-Road;Production;0
sept-19;Off-Road;Marginal Profits.;0
sept-19;Off-Road;Max Trust 95%;0
sept-19;Off-Road;Min Trust 95%;0
sept-19;Off-Road;Ecart type WML;0
oct-19;Street;store_sales;0
oct-19;Street;store_command;0
oct-19;Street;store_stocks;0
oct-19;Street;Labor Costs;0
oct-19;Street;Actuals;0
oct-19;Street;Sellers_Forecast;0
oct-19;Street;Sales Forecast;0
oct-19;Street;Forecast Arma;0
oct-19;Street;Demand Forecast.;0
oct-19;Street;Target;0
oct-19;Street;Last Years Actuals;0
oct-19;Street;Unit Price;0
oct-19;Street;Unit Cost;0
oct-19;Street;Revenue;0
oct-19;Street;Cost of Sales;0
oct-19;Street;Gross Margin;0
oct-19;Street;Production Cost Mult;0
oct-19;Street;Deviation;0
oct-19;Street;Marginal Profit Mult Executed Sales;0
oct-19;Street;Marginal Profits;0
oct-19;Street;Sales;0
oct-19;Street;Executed Sales;0
oct-19;Street;Inventories;0
oct-19;Street;Allocations;0
oct-19;Street;Statistical Base Forecast;0
oct-19;Street;Sales Adjustment;0
oct-19;Street;Product Management Adjustment;0
oct-19;Street;Achievement%_Actual;0
oct-19;Street;Achievement%_Forecast;0
oct-19;Street;Production;0
oct-19;Street;Marginal Profits.;0
oct-19;Street;Max Trust 95%;0
oct-19;Street;Min Trust 95%;0
oct-19;Street;Ecart type WML;0
oct-19;Cruiser;store_sales;0
oct-19;Cruiser;store_command;0
oct-19;Cruiser;store_stocks;0
oct-19;Cruiser;Labor Costs;0
oct-19;Cruiser;Actuals;0
oct-19;Cruiser;Sellers_Forecast;0
oct-19;Cruiser;Sales Forecast;0
oct-19;Cruiser;Forecast Arma;0
oct-19;Cruiser;Demand Forecast.;0
oct-19;Cruiser;Target;0
oct-19;Cruiser;Last Years Actuals;0
oct-19;Cruiser;Unit Price;0
oct-19;Cruiser;Unit Cost;0
oct-19;Cruiser;Revenue;0
oct-19;Cruiser;Cost of Sales;0
oct-19;Cruiser;Gross Margin;0
oct-19;Cruiser;Production Cost Mult;0
oct-19;Cruiser;Deviation;0
oct-19;Cruiser;Marginal Profit Mult Executed Sales;0
oct-19;Cruiser;Marginal Profits;0
oct-19;Cruiser;Sales;0
oct-19;Cruiser;Executed Sales;0
oct-19;Cruiser;Inventories;0
oct-19;Cruiser;Allocations;0
oct-19;Cruiser;Statistical Base Forecast;0
oct-19;Cruiser;Sales Adjustment;0
oct-19;Cruiser;Product Management Adjustment;0
oct-19;Cruiser;Achievement%_Actual;0
oct-19;Cruiser;Achievement%_Forecast;0
oct-19;Cruiser;Production;0
oct-19;Cruiser;Marginal Profits.;0
oct-19;Cruiser;Max Trust 95%;0
oct-19;Cruiser;Min Trust 95%;0
oct-19;Cruiser;Ecart type WML;0
oct-19;Touring;store_sales;0
oct-19;Touring;store_command;0
oct-19;Touring;store_stocks;0
oct-19;Touring;Labor Costs;0
oct-19;Touring;Actuals;0
oct-19;Touring;Sellers_Forecast;0
oct-19;Touring;Sales Forecast;0
oct-19;Touring;Forecast Arma;0
oct-19;Touring;Demand Forecast.;0
oct-19;Touring;Target;0
oct-19;Touring;Last Years Actuals;0
oct-19;Touring;Unit Price;0
oct-19;Touring;Unit Cost;0
oct-19;Touring;Revenue;0
oct-19;Touring;Cost of Sales;0
oct-19;Touring;Gross Margin;0
oct-19;Touring;Production Cost Mult;0
oct-19;Touring;Deviation;0
oct-19;Touring;Marginal Profit Mult Executed Sales;0
oct-19;Touring;Marginal Profits;0
oct-19;Touring;Sales;0
oct-19;Touring;Executed Sales;0
oct-19;Touring;Inventories;0
oct-19;Touring;Allocations;0
oct-19;Touring;Statistical Base Forecast;0
oct-19;Touring;Sales Adjustment;0
oct-19;Touring;Product Management Adjustment;0
oct-19;Touring;Achievement%_Actual;0
oct-19;Touring;Achievement%_Forecast;0
oct-19;Touring;Production;0
oct-19;Touring;Marginal Profits.;0
oct-19;Touring;Max Trust 95%;0
oct-19;Touring;Min Trust 95%;0
oct-19;Touring;Ecart type WML;0
oct-19;Off-Road;store_sales;0
oct-19;Off-Road;store_command;0
oct-19;Off-Road;store_stocks;0
oct-19;Off-Road;Labor Costs;0
oct-19;Off-Road;Actuals;0
oct-19;Off-Road;Sellers_Forecast;0
oct-19;Off-Road;Sales Forecast;0
oct-19;Off-Road;Forecast Arma;0
oct-19;Off-Road;Demand Forecast.;0
oct-19;Off-Road;Target;0
oct-19;Off-Road;Last Years Actuals;0
oct-19;Off-Road;Unit Price;0
oct-19;Off-Road;Unit Cost;0
oct-19;Off-Road;Revenue;0
oct-19;Off-Road;Cost of Sales;0
oct-19;Off-Road;Gross Margin;0
oct-19;Off-Road;Production Cost Mult;0
oct-19;Off-Road;Deviation;0
oct-19;Off-Road;Marginal Profit Mult Executed Sales;0
oct-19;Off-Road;Marginal Profits;0
oct-19;Off-Road;Sales;0
oct-19;Off-Road;Executed Sales;12436
oct-19;Off-Road;Inventories;0
oct-19;Off-Road;Allocations;0
oct-19;Off-Road;Statistical Base Forecast;0
oct-19;Off-Road;Sales Adjustment;0
oct-19;Off-Road;Product Management Adjustment;0
oct-19;Off-Road;Achievement%_Actual;0
oct-19;Off-Road;Achievement%_Forecast;0
oct-19;Off-Road;Production;0
oct-19;Off-Road;Marginal Profits.;0
oct-19;Off-Road;Max Trust 95%;0
oct-19;Off-Road;Min Trust 95%;0
oct-19;Off-Road;Ecart type WML;0
nov-19;Street;store_sales;0
nov-19;Street;store_command;0
nov-19;Street;store_stocks;0
nov-19;Street;Labor Costs;0
nov-19;Street;Actuals;0
nov-19;Street;Sellers_Forecast;0
nov-19;Street;Sales Forecast;0
nov-19;Street;Forecast Arma;0
nov-19;Street;Demand Forecast.;0
nov-19;Street;Target;0
nov-19;Street;Last Years Actuals;0
nov-19;Street;Unit Price;0
nov-19;Street;Unit Cost;0
nov-19;Street;Revenue;0
nov-19;Street;Cost of Sales;0
nov-19;Street;Gross Margin;0
nov-19;Street;Production Cost Mult;0
nov-19;Street;Deviation;0
nov-19;Street;Marginal Profit Mult Executed Sales;0
nov-19;Street;Marginal Profits;0
nov-19;Street;Sales;0
nov-19;Street;Executed Sales;0
nov-19;Street;Inventories;0
nov-19;Street;Allocations;0
nov-19;Street;Statistical Base Forecast;0
nov-19;Street;Sales Adjustment;0
nov-19;Street;Product Management Adjustment;0
nov-19;Street;Achievement%_Actual;0
nov-19;Street;Achievement%_Forecast;0
nov-19;Street;Production;0
nov-19;Street;Marginal Profits.;0
nov-19;Street;Max Trust 95%;0
nov-19;Street;Min Trust 95%;0
nov-19;Street;Ecart type WML;0
nov-19;Cruiser;store_sales;0
nov-19;Cruiser;store_command;0
nov-19;Cruiser;store_stocks;0
nov-19;Cruiser;Labor Costs;0
nov-19;Cruiser;Actuals;0
nov-19;Cruiser;Sellers_Forecast;0
nov-19;Cruiser;Sales Forecast;0
nov-19;Cruiser;Forecast Arma;0
nov-19;Cruiser;Demand Forecast.;0
nov-19;Cruiser;Target;0
nov-19;Cruiser;Last Years Actuals;0
nov-19;Cruiser;Unit Price;0
nov-19;Cruiser;Unit Cost;0
nov-19;Cruiser;Revenue;0
nov-19;Cruiser;Cost of Sales;0
nov-19;Cruiser;Gross Margin;0
nov-19;Cruiser;Production Cost Mult;0
nov-19;Cruiser;Deviation;0
nov-19;Cruiser;Marginal Profit Mult Executed Sales;0
nov-19;Cruiser;Marginal Profits;0
nov-19;Cruiser;Sales;0
nov-19;Cruiser;Executed Sales;0
nov-19;Cruiser;Inventories;0
nov-19;Cruiser;Allocations;0
nov-19;Cruiser;Statistical Base Forecast;0
nov-19;Cruiser;Sales Adjustment;0
nov-19;Cruiser;Product Management Adjustment;0
nov-19;Cruiser;Achievement%_Actual;0
nov-19;Cruiser;Achievement%_Forecast;0
nov-19;Cruiser;Production;0
nov-19;Cruiser;Marginal Profits.;0
nov-19;Cruiser;Max Trust 95%;0
nov-19;Cruiser;Min Trust 95%;0
nov-19;Cruiser;Ecart type WML;0
nov-19;Touring;store_sales;0
nov-19;Touring;store_command;0
nov-19;Touring;store_stocks;0
nov-19;Touring;Labor Costs;0
nov-19;Touring;Actuals;0
nov-19;Touring;Sellers_Forecast;0
nov-19;Touring;Sales Forecast;0
nov-19;Touring;Forecast Arma;0
nov-19;Touring;Demand Forecast.;0
nov-19;Touring;Target;0
nov-19;Touring;Last Years Actuals;0
nov-19;Touring;Unit Price;0
nov-19;Touring;Unit Cost;0
nov-19;Touring;Revenue;0
nov-19;Touring;Cost of Sales;0
nov-19;Touring;Gross Margin;0
nov-19;Touring;Production Cost Mult;0
