Products,Markets,Period,value
MegaTwin,Canada,Feb 2020,970
MegaTwin,Canada,Mar 2020,941
MegaTwin,Canada,Apr 2020,941
MegaTwin,Canada,May 2020,936
MegaTwin,Canada,Jun 2020,973
MegaTwin,Canada,Jul 2020,970
MegaTwin,Canada,Aug 2020,938
MegaTwin,Canada,Sep 2020,948
MegaTwin,Canada,Oct 2020,962
MegaTwin,Canada,Nov 2020,946
MegaTwin,Canada,Dec 2020,976
MegaTwin,Brazil,Jan 2020,945
MegaTwin,Brazil,Feb 2020,975
MegaTwin,Brazil,Mar 2020,967
MegaTwin,Brazil,Apr 2020,961
MegaTwin,Brazil,May 2020,982
MegaTwin,Brazil,Jun 2020,973
MegaTwin,Brazil,Jul 2020,954
MegaTwin,Brazil,Aug 2020,944
MegaTwin,Brazil,Sep 2020,967
MegaTwin,Brazil,Oct 2020,965
MegaTwin,Brazil,Nov 2020,947
MegaTwin,Brazil,Dec 2020,982
MegaTwin,Argentina,Jan 2020,939
MegaTwin,Argentina,Feb 2020,953
MegaTwin,Argentina,Mar 2020,940
MegaTwin,Argentina,Apr 2020,936
MegaTwin,Argentina,May 2020,976
MegaTwin,Argentina,Jun 2020,933
MegaTwin,Argentina,Jul 2020,949
MegaTwin,Argentina,Aug 2020,967
MegaTwin,Argentina,Sep 2020,934
MegaTwin,Argentina,Oct 2020,972
MegaTwin,Argentina,Nov 2020,934
MegaTwin,Argentina,Dec 2020,959
MegaTwin,UK,Jan 2020,957
MegaTwin,UK,Feb 2020,953
MegaTwin,UK,Mar 2020,971
MegaTwin,UK,Apr 2020,946
MegaTwin,UK,May 2020,952
MegaTwin,UK,Jun 2020,977
MegaTwin,UK,Jul 2020,962
MegaTwin,UK,Aug 2020,965
MegaTwin,UK,Sep 2020,962
MegaTwin,UK,Oct 2020,936
MegaTwin,UK,Nov 2020,956
MegaTwin,UK,Dec 2020,955
MegaTwin,France,Jan 2020,963
MegaTwin,France,Feb 2020,959
MegaTwin,France,Mar 2020,954
MegaTwin,France,Apr 2020,937
MegaTwin,France,May 2020,957
MegaTwin,France,Jun 2020,963
MegaTwin,France,Jul 2020,968
MegaTwin,France,Aug 2020,934
MegaTwin,France,Sep 2020,977
MegaTwin,France,Oct 2020,974
MegaTwin,France,Nov 2020,961
MegaTwin,France,Dec 2020,973
MegaTwin,Germany,Jan 2020,968
MegaTwin,Germany,Feb 2020,974
MegaTwin,Germany,Mar 2020,971
MegaTwin,Germany,Apr 2020,933
MegaTwin,Germany,May 2020,944
MegaTwin,Germany,Jun 2020,953
MegaTwin,Germany,Jul 2020,951
MegaTwin,Germany,Aug 2020,933
MegaTwin,Germany,Sep 2020,958
MegaTwin,Germany,Oct 2020,956
MegaTwin,Germany,Nov 2020,954
MegaTwin,Germany,Dec 2020,971
MegaTwin,Spain,Jan 2020,963
MegaTwin,Spain,Feb 2020,962
MegaTwin,Spain,Mar 2020,979
MegaTwin,Spain,Apr 2020,943
MegaTwin,Spain,May 2020,979
MegaTwin,Spain,Jun 2020,947
MegaTwin,Spain,Jul 2020,953
MegaTwin,Spain,Aug 2020,937
MegaTwin,Spain,Sep 2020,952
MegaTwin,Spain,Oct 2020,977
MegaTwin,Spain,Nov 2020,976
MegaTwin,Spain,Dec 2020,955
MegaTwin,Italy,Jan 2020,936
MegaTwin,Italy,Feb 2020,965
MegaTwin,Italy,Mar 2020,960
MegaTwin,Italy,Apr 2020,966
MegaTwin,Italy,May 2020,975
MegaTwin,Italy,Jun 2020,938
MegaTwin,Italy,Jul 2020,952
MegaTwin,Italy,Aug 2020,966
MegaTwin,Italy,Sep 2020,941
MegaTwin,Italy,Oct 2020,945
MegaTwin,Italy,Nov 2020,953
MegaTwin,Italy,Dec 2020,972
MegaTwin,China,Jan 2020,973
MegaTwin,China,Feb 2020,938
MegaTwin,China,Mar 2020,959
MegaTwin,China,Apr 2020,973
MegaTwin,China,May 2020,955
MegaTwin,China,Jun 2020,969
MegaTwin,China,Jul 2020,981
MegaTwin,China,Aug 2020,934
MegaTwin,China,Sep 2020,955
MegaTwin,China,Oct 2020,952
MegaTwin,China,Nov 2020,960
MegaTwin,China,Dec 2020,943
MegaTwin,Japan,Jan 2020,935
MegaTwin,Japan,Feb 2020,981
MegaTwin,Japan,Mar 2020,959
MegaTwin,Japan,Apr 2020,933
MegaTwin,Japan,May 2020,961
MegaTwin,Japan,Jun 2020,945
MegaTwin,Japan,Jul 2020,967
MegaTwin,Japan,Aug 2020,981
MegaTwin,Japan,Sep 2020,968
MegaTwin,Japan,Oct 2020,935
MegaTwin,Japan,Nov 2020,978
MegaTwin,Japan,Dec 2020,981
MegaTwin,Americas#,Jan 2020,0
MegaTwin,Americas#,Feb 2020,0
MegaTwin,Americas#,Mar 2020,0
MegaTwin,Americas#,Apr 2020,0
MegaTwin,Americas#,May 2020,0
MegaTwin,Americas#,Jun 2020,0
MegaTwin,Americas#,Jul 2020,0
MegaTwin,Americas#,Aug 2020,0
MegaTwin,Americas#,Sep 2020,0
MegaTwin,Americas#,Oct 2020,0
MegaTwin,Americas#,Nov 2020,0
MegaTwin,Americas#,Dec 2020,0
MegaTwin,EMEA#,Jan 2020,0
MegaTwin,EMEA#,Feb 2020,0
MegaTwin,EMEA#,Mar 2020,0
MegaTwin,EMEA#,Apr 2020,0
MegaTwin,EMEA#,May 2020,0
MegaTwin,EMEA#,Jun 2020,0
MegaTwin,EMEA#,Jul 2020,0
MegaTwin,EMEA#,Aug 2020,0
MegaTwin,EMEA#,Sep 2020,0
MegaTwin,EMEA#,Oct 2020,0
MegaTwin,EMEA#,Nov 2020,0
MegaTwin,EMEA#,Dec 2020,0
MegaTwin,APAC#,Jan 2020,0
MegaTwin,APAC#,Feb 2020,0
MegaTwin,APAC#,Mar 2020,0
MegaTwin,APAC#,Apr 2020,0
MegaTwin,APAC#,May 2020,0
MegaTwin,APAC#,Jun 2020,0
MegaTwin,APAC#,Jul 2020,0
MegaTwin,APAC#,Aug 2020,0
MegaTwin,APAC#,Sep 2020,0
MegaTwin,APAC#,Oct 2020,0
MegaTwin,APAC#,Nov 2020,0
MegaTwin,APAC#,Dec 2020,0
MegaTwin,Total Market#,Jan 2020,0
MegaTwin,Total Market#,Feb 2020,0
MegaTwin,Total Market#,Mar 2020,0
MegaTwin,Total Market#,Apr 2020,0
MegaTwin,Total Market#,May 2020,0
MegaTwin,Total Market#,Jun 2020,0
MegaTwin,Total Market#,Jul 2020,0
MegaTwin,Total Market#,Aug 2020,0
MegaTwin,Total Market#,Sep 2020,0
MegaTwin,Total Market#,Oct 2020,0
MegaTwin,Total Market#,Nov 2020,0
MegaTwin,Total Market#,Dec 2020,0
ST900,US,Jan 2020,693
ST900,US,Feb 2020,652
ST900,US,Mar 2020,662
ST900,US,Apr 2020,651
ST900,US,May 2020,692
ST900,US,Jun 2020,661
ST900,US,Jul 2020,681
ST900,US,Aug 2020,651
ST900,US,Sep 2020,655
ST900,US,Oct 2020,662
ST900,US,Nov 2020,652
ST900,US,Dec 2020,694
ST900,Canada,Jan 2020,677
ST900,Canada,Feb 2020,651
ST900,Canada,Mar 2020,669
ST900,Canada,Apr 2020,674
ST900,Canada,May 2020,654
ST900,Canada,Jun 2020,676
ST900,Canada,Jul 2020,679
ST900,Canada,Aug 2020,655
ST900,Canada,Sep 2020,662
ST900,Canada,Oct 2020,663
ST900,Canada,Nov 2020,674
ST900,Canada,Dec 2020,687
ST900,Brazil,Jan 2020,677
ST900,Brazil,Feb 2020,694
ST900,Brazil,Mar 2020,675
ST900,Brazil,Apr 2020,686
ST900,Brazil,May 2020,646
ST900,Brazil,Jun 2020,661
ST900,Brazil,Jul 2020,683
ST900,Brazil,Aug 2020,658
ST900,Brazil,Sep 2020,656
ST900,Brazil,Oct 2020,655
ST900,Brazil,Nov 2020,657
ST900,Brazil,Dec 2020,671
ST900,Argentina,Jan 2020,694
ST900,Argentina,Feb 2020,681
ST900,Argentina,Mar 2020,693
ST900,Argentina,Apr 2020,695
ST900,Argentina,May 2020,673
ST900,Argentina,Jun 2020,655
ST900,Argentina,Jul 2020,692
ST900,Argentina,Aug 2020,651
ST900,Argentina,Sep 2020,678
ST900,Argentina,Oct 2020,673
ST900,Argentina,Nov 2020,651
ST900,Argentina,Dec 2020,679
ST900,UK,Jan 2020,646
ST900,UK,Feb 2020,653
ST900,UK,Mar 2020,667
ST900,UK,Apr 2020,646
ST900,UK,May 2020,673
ST900,UK,Jun 2020,653
ST900,UK,Jul 2020,665
ST900,UK,Aug 2020,658
ST900,UK,Sep 2020,687
ST900,UK,Oct 2020,681
ST900,UK,Nov 2020,677
ST900,UK,Dec 2020,685
ST900,France,Jan 2020,670
ST900,France,Feb 2020,685
ST900,France,Mar 2020,675
ST900,France,Apr 2020,655
ST900,France,May 2020,688
ST900,France,Jun 2020,650
ST900,France,Jul 2020,663
ST900,France,Aug 2020,685
ST900,France,Sep 2020,652
ST900,France,Oct 2020,671
ST900,France,Nov 2020,661
ST900,France,Dec 2020,676
ST900,Germany,Jan 2020,688
ST900,Germany,Feb 2020,672
ST900,Germany,Mar 2020,648
ST900,Germany,Apr 2020,659
ST900,Germany,May 2020,669
ST900,Germany,Jun 2020,670
ST900,Germany,Jul 2020,684
ST900,Germany,Aug 2020,685
ST900,Germany,Sep 2020,659
ST900,Germany,Oct 2020,649
ST900,Germany,Nov 2020,664
ST900,Germany,Dec 2020,667
ST900,Spain,Jan 2020,674
ST900,Spain,Feb 2020,651
ST900,Spain,Mar 2020,678
ST900,Spain,Apr 2020,674
ST900,Spain,May 2020,654
ST900,Spain,Jun 2020,648
ST900,Spain,Jul 2020,672
ST900,Spain,Aug 2020,649
ST900,Spain,Sep 2020,650
ST900,Spain,Oct 2020,672
ST900,Spain,Nov 2020,684
ST900,Spain,Dec 2020,691
ST900,Italy,Jan 2020,651
ST900,Italy,Feb 2020,681
ST900,Italy,Mar 2020,648
ST900,Italy,Apr 2020,646
ST900,Italy,May 2020,652
ST900,Italy,Jun 2020,684
ST900,Italy,Jul 2020,694
ST900,Italy,Aug 2020,678
ST900,Italy,Sep 2020,665
ST900,Italy,Oct 2020,674
ST900,Italy,Nov 2020,679
ST900,Italy,Dec 2020,669
ST900,China,Jan 2020,684
ST900,China,Feb 2020,662
ST900,China,Mar 2020,655
ST900,China,Apr 2020,666
ST900,China,May 2020,689
ST900,China,Jun 2020,673
ST900,China,Jul 2020,646
ST900,China,Aug 2020,647
ST900,China,Sep 2020,665
ST900,China,Oct 2020,670
ST900,China,Nov 2020,654
ST900,China,Dec 2020,659
ST900,Japan,Jan 2020,688
ST900,Japan,Feb 2020,682
ST900,Japan,Mar 2020,683
ST900,Japan,Apr 2020,685
ST900,Japan,May 2020,660
ST900,Japan,Jun 2020,646
ST900,Japan,Jul 2020,654
ST900,Japan,Aug 2020,690
ST900,Japan,Sep 2020,694
ST900,Japan,Oct 2020,656
ST900,Japan,Nov 2020,683
ST900,Japan,Dec 2020,686
ST900,Americas#,Jan 2020,0
ST900,Americas#,Feb 2020,0
ST900,Americas#,Mar 2020,0
ST900,Americas#,Apr 2020,0
ST900,Americas#,May 2020,0
ST900,Americas#,Jun 2020,0
ST900,Americas#,Jul 2020,0
ST900,Americas#,Aug 2020,0
ST900,Americas#,Sep 2020,0
ST900,Americas#,Oct 2020,0
ST900,Americas#,Nov 2020,0
ST900,Americas#,Dec 2020,0
ST900,EMEA#,Jan 2020,0
ST900,EMEA#,Feb 2020,0
ST900,EMEA#,Mar 2020,0
ST900,EMEA#,Apr 2020,0
ST900,EMEA#,May 2020,0
ST900,EMEA#,Jun 2020,0
ST900,EMEA#,Jul 2020,0
ST900,EMEA#,Aug 2020,0
ST900,EMEA#,Sep 2020,0
ST900,EMEA#,Oct 2020,0
ST900,EMEA#,Nov 2020,0
ST900,EMEA#,Dec 2020,0
ST900,APAC#,Jan 2020,0
ST900,APAC#,Feb 2020,0
ST900,APAC#,Mar 2020,0
ST900,APAC#,Apr 2020,0
ST900,APAC#,May 2020,0
ST900,APAC#,Jun 2020,0
ST900,APAC#,Jul 2020,0
ST900,APAC#,Aug 2020,0
ST900,APAC#,Sep 2020,0
ST900,APAC#,Oct 2020,0
ST900,APAC#,Nov 2020,0
ST900,APAC#,Dec 2020,0
ST900,Total Market#,Jan 2020,0
ST900,Total Market#,Feb 2020,0
ST900,Total Market#,Mar 2020,0
ST900,Total Market#,Apr 2020,0
ST900,Total Market#,May 2020,0
ST900,Total Market#,Jun 2020,0
ST900,Total Market#,Jul 2020,0
ST900,Total Market#,Aug 2020,0
ST900,Total Market#,Sep 2020,0
ST900,Total Market#,Oct 2020,0
ST900,Total Market#,Nov 2020,0
ST900,Total Market#,Dec 2020,0
ST1200,US,Jan 2020,816
ST1200,US,Feb 2020,812
ST1200,US,Mar 2020,792
ST1200,US,Apr 2020,835
ST1200,US,May 2020,811
ST1200,US,Jun 2020,820
ST1200,US,Jul 2020,810
ST1200,US,Aug 2020,796
ST1200,US,Sep 2020,818
ST1200,US,Oct 2020,793
ST1200,US,Nov 2020,800
ST1200,US,Dec 2020,800
ST1200,Canada,Jan 2020,806
ST1200,Canada,Feb 2020,831
ST1200,Canada,Mar 2020,797
ST1200,Canada,Apr 2020,829
ST1200,Canada,May 2020,812
ST1200,Canada,Jun 2020,800
ST1200,Canada,Jul 2020,808
ST1200,Canada,Aug 2020,816
ST1200,Canada,Sep 2020,820
ST1200,Canada,Oct 2020,811
ST1200,Canada,Nov 2020,798
ST1200,Canada,Dec 2020,804
ST1200,Brazil,Jan 2020,812
ST1200,Brazil,Feb 2020,811
ST1200,Brazil,Mar 2020,805
ST1200,Brazil,Apr 2020,834
ST1200,Brazil,May 2020,796
ST1200,Brazil,Jun 2020,788
ST1200,Brazil,Jul 2020,823
ST1200,Brazil,Aug 2020,801
ST1200,Brazil,Sep 2020,801
ST1200,Brazil,Oct 2020,792
ST1200,Brazil,Nov 2020,813
ST1200,Brazil,Dec 2020,825
ST1200,Argentina,Jan 2020,833
ST1200,Argentina,Feb 2020,823
ST1200,Argentina,Mar 2020,810
ST1200,Argentina,Apr 2020,818
ST1200,Argentina,May 2020,825
ST1200,Argentina,Jun 2020,796
ST1200,Argentina,Jul 2020,803
ST1200,Argentina,Aug 2020,806
ST1200,Argentina,Sep 2020,800
ST1200,Argentina,Oct 2020,800
ST1200,Argentina,Nov 2020,816
ST1200,Argentina,Dec 2020,801
ST1200,UK,Jan 2020,791
ST1200,UK,Feb 2020,802
ST1200,UK,Mar 2020,833
ST1200,UK,Apr 2020,793
ST1200,UK,May 2020,817
ST1200,UK,Jun 2020,788
ST1200,UK,Jul 2020,827
ST1200,UK,Aug 2020,790
ST1200,UK,Sep 2020,809
ST1200,UK,Oct 2020,804
ST1200,UK,Nov 2020,834
ST1200,UK,Dec 2020,816
ST1200,France,Jan 2020,790
ST1200,France,Feb 2020,834
ST1200,France,Mar 2020,807
ST1200,France,Apr 2020,819
ST1200,France,May 2020,800
ST1200,France,Jun 2020,827
ST1200,France,Jul 2020,798
ST1200,France,Aug 2020,803
ST1200,France,Sep 2020,828
ST1200,France,Oct 2020,809
ST1200,France,Nov 2020,795
ST1200,France,Dec 2020,797
ST1200,Germany,Jan 2020,797
ST1200,Germany,Feb 2020,835
ST1200,Germany,Mar 2020,816
ST1200,Germany,Apr 2020,822
ST1200,Germany,May 2020,808
ST1200,Germany,Jun 2020,799
ST1200,Germany,Jul 2020,788
ST1200,Germany,Aug 2020,788
ST1200,Germany,Sep 2020,800
ST1200,Germany,Oct 2020,820
ST1200,Germany,Nov 2020,789
ST1200,Germany,Dec 2020,789
ST1200,Spain,Jan 2020,821
ST1200,Spain,Feb 2020,816
ST1200,Spain,Mar 2020,802
ST1200,Spain,Apr 2020,795
ST1200,Spain,May 2020,826
ST1200,Spain,Jun 2020,805
ST1200,Spain,Jul 2020,801
ST1200,Spain,Aug 2020,812
ST1200,Spain,Sep 2020,809
ST1200,Spain,Oct 2020,823
ST1200,Spain,Nov 2020,793
ST1200,Spain,Dec 2020,798
ST1200,Italy,Jan 2020,788
ST1200,Italy,Feb 2020,810
ST1200,Italy,Mar 2020,805
ST1200,Italy,Apr 2020,803
ST1200,Italy,May 2020,807
ST1200,Italy,Jun 2020,789
ST1200,Italy,Jul 2020,816
ST1200,Italy,Aug 2020,800
ST1200,Italy,Sep 2020,793
ST1200,Italy,Oct 2020,798
ST1200,Italy,Nov 2020,817
ST1200,Italy,Dec 2020,800
ST1200,China,Jan 2020,826
ST1200,China,Feb 2020,827
ST1200,China,Mar 2020,808
ST1200,China,Apr 2020,787
ST1200,China,May 2020,828
ST1200,China,Jun 2020,833
ST1200,China,Jul 2020,810
ST1200,China,Aug 2020,800
ST1200,China,Sep 2020,822
ST1200,China,Oct 2020,809
ST1200,China,Nov 2020,807
ST1200,China,Dec 2020,809
ST1200,Japan,Jan 2020,817
ST1200,Japan,Feb 2020,822
ST1200,Japan,Mar 2020,804
ST1200,Japan,Apr 2020,816
ST1200,Japan,May 2020,818
ST1200,Japan,Jun 2020,817
ST1200,Japan,Jul 2020,793
ST1200,Japan,Aug 2020,794
ST1200,Japan,Sep 2020,822
ST1200,Japan,Oct 2020,835
ST1200,Japan,Nov 2020,819
ST1200,Japan,Dec 2020,817
ST1200,Americas#,Jan 2020,0
ST1200,Americas#,Feb 2020,0
ST1200,Americas#,Mar 2020,0
ST1200,Americas#,Apr 2020,0
ST1200,Americas#,May 2020,0
ST1200,Americas#,Jun 2020,0
ST1200,Americas#,Jul 2020,0
ST1200,Americas#,Aug 2020,0
ST1200,Americas#,Sep 2020,0
ST1200,Americas#,Oct 2020,0
ST1200,Americas#,Nov 2020,0
ST1200,Americas#,Dec 2020,0
ST1200,EMEA#,Jan 2020,0
ST1200,EMEA#,Feb 2020,0
ST1200,EMEA#,Mar 2020,0
ST1200,EMEA#,Apr 2020,0
ST1200,EMEA#,May 2020,0
ST1200,EMEA#,Jun 2020,0
ST1200,EMEA#,Jul 2020,0
ST1200,EMEA#,Aug 2020,0
ST1200,EMEA#,Sep 2020,0
ST1200,EMEA#,Oct 2020,0
ST1200,EMEA#,Nov 2020,0
ST1200,EMEA#,Dec 2020,0
ST1200,APAC#,Jan 2020,0
ST1200,APAC#,Feb 2020,0
ST1200,APAC#,Mar 2020,0
ST1200,APAC#,Apr 2020,0
ST1200,APAC#,May 2020,0
ST1200,APAC#,Jun 2020,0
ST1200,APAC#,Jul 2020,0
ST1200,APAC#,Aug 2020,0
ST1200,APAC#,Sep 2020,0
ST1200,APAC#,Oct 2020,0
ST1200,APAC#,Nov 2020,0
ST1200,APAC#,Dec 2020,0
ST1200,Total Market#,Jan 2020,0
ST1200,Total Market#,Feb 2020,0
ST1200,Total Market#,Mar 2020,0
ST1200,Total Market#,Apr 2020,0
ST1200,Total Market#,May 2020,0
ST1200,Total Market#,Jun 2020,0
ST1200,Total Market#,Jul 2020,0
ST1200,Total Market#,Aug 2020,0
ST1200,Total Market#,Sep 2020,0
ST1200,Total Market#,Oct 2020,0
ST1200,Total Market#,Nov 2020,0
ST1200,Total Market#,Dec 2020,0
ST1200R,US,Jan 2020,947
ST1200R,US,Feb 2020,934
ST1200R,US,Mar 2020,950
ST1200R,US,Apr 2020,973
ST1200R,US,May 2020,970
ST1200R,US,Jun 2020,927
ST1200R,US,Jul 2020,943
ST1200R,US,Aug 2020,948
ST1200R,US,Sep 2020,945
ST1200R,US,Oct 2020,961
ST1200R,US,Nov 2020,946
ST1200R,US,Dec 2020,952
ST1200R,Canada,Jan 2020,971
ST1200R,Canada,Feb 2020,955
ST1200R,Canada,Mar 2020,945
ST1200R,Canada,Apr 2020,959
ST1200R,Canada,May 2020,940
ST1200R,Canada,Jun 2020,946
ST1200R,Canada,Jul 2020,969
ST1200R,Canada,Aug 2020,947
ST1200R,Canada,Sep 2020,955
ST1200R,Canada,Oct 2020,936
ST1200R,Canada,Nov 2020,970
ST1200R,Canada,Dec 2020,929
ST1200R,Brazil,Jan 2020,956
ST1200R,Brazil,Feb 2020,960
ST1200R,Brazil,Mar 2020,960
ST1200R,Brazil,Apr 2020,947
ST1200R,Brazil,May 2020,928
ST1200R,Brazil,Jun 2020,927
ST1200R,Brazil,Jul 2020,957
ST1200R,Brazil,Aug 2020,947
ST1200R,Brazil,Sep 2020,948
ST1200R,Brazil,Oct 2020,963
ST1200R,Brazil,Nov 2020,951
ST1200R,Brazil,Dec 2020,963
ST1200R,Argentina,Jan 2020,952
ST1200R,Argentina,Feb 2020,959
ST1200R,Argentina,Mar 2020,948
ST1200R,Argentina,Apr 2020,947
ST1200R,Argentina,May 2020,945
ST1200R,Argentina,Jun 2020,931
ST1200R,Argentina,Jul 2020,929
ST1200R,Argentina,Aug 2020,928
ST1200R,Argentina,Sep 2020,956
ST1200R,Argentina,Oct 2020,966
ST1200R,Argentina,Nov 2020,962
ST1200R,Argentina,Dec 2020,968
ST1200R,UK,Jan 2020,964
ST1200R,UK,Feb 2020,958
ST1200R,UK,Mar 2020,930
ST1200R,UK,Apr 2020,942
ST1200R,UK,May 2020,943
ST1200R,UK,Jun 2020,951
ST1200R,UK,Jul 2020,972
ST1200R,UK,Aug 2020,973
ST1200R,UK,Sep 2020,950
ST1200R,UK,Oct 2020,958
ST1200R,UK,Nov 2020,928
ST1200R,UK,Dec 2020,940
ST1200R,France,Jan 2020,929
ST1200R,France,Feb 2020,942
ST1200R,France,Mar 2020,950
ST1200R,France,Apr 2020,948
ST1200R,France,May 2020,973
ST1200R,France,Jun 2020,962
ST1200R,France,Jul 2020,942
ST1200R,France,Aug 2020,951
ST1200R,France,Sep 2020,943
ST1200R,France,Oct 2020,948
ST1200R,France,Nov 2020,966
ST1200R,France,Dec 2020,955
ST1200R,Germany,Jan 2020,970
ST1200R,Germany,Feb 2020,925
ST1200R,Germany,Mar 2020,932
ST1200R,Germany,Apr 2020,959
ST1200R,Germany,May 2020,952
ST1200R,Germany,Jun 2020,929
ST1200R,Germany,Jul 2020,932
ST1200R,Germany,Aug 2020,945
ST1200R,Germany,Sep 2020,969
ST1200R,Germany,Oct 2020,943
ST1200R,Germany,Nov 2020,932
ST1200R,Germany,Dec 2020,972
ST1200R,Spain,Jan 2020,926
ST1200R,Spain,Feb 2020,933
ST1200R,Spain,Mar 2020,959
ST1200R,Spain,Apr 2020,925
ST1200R,Spain,May 2020,953
ST1200R,Spain,Jun 2020,959
ST1200R,Spain,Jul 2020,942
ST1200R,Spain,Aug 2020,970
ST1200R,Spain,Sep 2020,928
ST1200R,Spain,Oct 2020,931
ST1200R,Spain,Nov 2020,958
ST1200R,Spain,Dec 2020,961
ST1200R,Italy,Jan 2020,957
ST1200R,Italy,Feb 2020,961
ST1200R,Italy,Mar 2020,963
ST1200R,Italy,Apr 2020,940
ST1200R,Italy,May 2020,946
ST1200R,Italy,Jun 2020,932
ST1200R,Italy,Jul 2020,934
ST1200R,Italy,Aug 2020,935
ST1200R,Italy,Sep 2020,942
ST1200R,Italy,Oct 2020,930
ST1200R,Italy,Nov 2020,929
ST1200R,Italy,Dec 2020,962
ST1200R,China,Jan 2020,948
ST1200R,China,Feb 2020,942
ST1200R,China,Mar 2020,944
ST1200R,China,Apr 2020,960
ST1200R,China,May 2020,948
ST1200R,China,Jun 2020,965
ST1200R,China,Jul 2020,974
ST1200R,China,Aug 2020,944
ST1200R,China,Sep 2020,938
ST1200R,China,Oct 2020,966
ST1200R,China,Nov 2020,966
ST1200R,China,Dec 2020,968
ST1200R,Japan,Jan 2020,962
ST1200R,Japan,Feb 2020,926
ST1200R,Japan,Mar 2020,942
ST1200R,Japan,Apr 2020,969
ST1200R,Japan,May 2020,961
ST1200R,Japan,Jun 2020,947
ST1200R,Japan,Jul 2020,934
ST1200R,Japan,Aug 2020,974
ST1200R,Japan,Sep 2020,939
ST1200R,Japan,Oct 2020,939
ST1200R,Japan,Nov 2020,948
ST1200R,Japan,Dec 2020,942
ST1200R,Americas#,Jan 2020,0
ST1200R,Americas#,Feb 2020,0
ST1200R,Americas#,Mar 2020,0
ST1200R,Americas#,Apr 2020,0
ST1200R,Americas#,May 2020,0
ST1200R,Americas#,Jun 2020,0
ST1200R,Americas#,Jul 2020,0
ST1200R,Americas#,Aug 2020,0
ST1200R,Americas#,Sep 2020,0
ST1200R,Americas#,Oct 2020,0
ST1200R,Americas#,Nov 2020,0
ST1200R,Americas#,Dec 2020,0
ST1200R,EMEA#,Jan 2020,0
ST1200R,EMEA#,Feb 2020,0
ST1200R,EMEA#,Mar 2020,0
ST1200R,EMEA#,Apr 2020,0
ST1200R,EMEA#,May 2020,0
ST1200R,EMEA#,Jun 2020,0
ST1200R,EMEA#,Jul 2020,0
ST1200R,EMEA#,Aug 2020,0
ST1200R,EMEA#,Sep 2020,0
ST1200R,EMEA#,Oct 2020,0
ST1200R,EMEA#,Nov 2020,0
ST1200R,EMEA#,Dec 2020,0
ST1200R,APAC#,Jan 2020,0
ST1200R,APAC#,Feb 2020,0
ST1200R,APAC#,Mar 2020,0
ST1200R,APAC#,Apr 2020,0
ST1200R,APAC#,May 2020,0
ST1200R,APAC#,Jun 2020,0
ST1200R,APAC#,Jul 2020,0
ST1200R,APAC#,Aug 2020,0
ST1200R,APAC#,Sep 2020,0
ST1200R,APAC#,Oct 2020,0
ST1200R,APAC#,Nov 2020,0
ST1200R,APAC#,Dec 2020,0
ST1200R,Total Market#,Jan 2020,0
ST1200R,Total Market#,Feb 2020,0
ST1200R,Total Market#,Mar 2020,0
ST1200R,Total Market#,Apr 2020,0
ST1200R,Total Market#,May 2020,0
ST1200R,Total Market#,Jun 2020,0
ST1200R,Total Market#,Jul 2020,0
ST1200R,Total Market#,Aug 2020,0
ST1200R,Total Market#,Sep 2020,0
ST1200R,Total Market#,Oct 2020,0
ST1200R,Total Market#,Nov 2020,0
ST1200R,Total Market#,Dec 2020,0
Bandit 900,US,Jan 2020,629
Bandit 900,US,Feb 2020,649
Bandit 900,US,Mar 2020,634
Bandit 900,US,Apr 2020,667
Bandit 900,US,May 2020,647
Bandit 900,US,Jun 2020,673
Bandit 900,US,Jul 2020,628
Bandit 900,US,Aug 2020,627
Bandit 900,US,Sep 2020,651
Bandit 900,US,Oct 2020,635
Bandit 900,US,Nov 2020,658
Bandit 900,US,Dec 2020,667
Bandit 900,Canada,Jan 2020,641
Bandit 900,Canada,Feb 2020,637
Bandit 900,Canada,Mar 2020,652
Bandit 900,Canada,Apr 2020,636
Bandit 900,Canada,May 2020,655
Bandit 900,Canada,Jun 2020,650
Bandit 900,Canada,Jul 2020,660
Bandit 900,Canada,Aug 2020,653
Bandit 900,Canada,Sep 2020,628
Bandit 900,Canada,Oct 2020,641
Bandit 900,Canada,Nov 2020,663
Bandit 900,Canada,Dec 2020,642
Bandit 900,Brazil,Jan 2020,669
Bandit 900,Brazil,Feb 2020,645
Bandit 900,Brazil,Mar 2020,668
Bandit 900,Brazil,Apr 2020,649
Bandit 900,Brazil,May 2020,674
Bandit 900,Brazil,Jun 2020,649
Bandit 900,Brazil,Jul 2020,668
Bandit 900,Brazil,Aug 2020,665
Bandit 900,Brazil,Sep 2020,674
Bandit 900,Brazil,Oct 2020,676
Bandit 900,Brazil,Nov 2020,662
Bandit 900,Brazil,Dec 2020,627
Bandit 900,Argentina,Jan 2020,631
Bandit 900,Argentina,Feb 2020,668
Bandit 900,Argentina,Mar 2020,668
Bandit 900,Argentina,Apr 2020,637
Bandit 900,Argentina,May 2020,633
Bandit 900,Argentina,Jun 2020,670
Bandit 900,Argentina,Jul 2020,643
Bandit 900,Argentina,Aug 2020,675
Bandit 900,Argentina,Sep 2020,664
Bandit 900,Argentina,Oct 2020,673
Bandit 900,Argentina,Nov 2020,640
Bandit 900,Argentina,Dec 2020,660
Bandit 900,UK,Jan 2020,641
